xi,eta,w
4.4594849091596489e-01,4.4594849091596489e-01,1.1169079483900574e-01
4.4594849091596489e-01,1.0810301816807022e-01,1.1169079483900574e-01
1.0810301816807022e-01,4.4594849091596489e-01,1.1169079483900574e-01
9.1576213509770743e-02,9.1576213509770743e-02,5.4975871827660935e-02
9.1576213509770743e-02,8.1684757298045851e-01,5.4975871827660935e-02
8.1684757298045851e-01,9.1576213509770743e-02,5.4975871827660935e-02
