xi,eta,w
1.6288285039589190e-01,1.6288285039589190e-01,1.4057490122048982e-01
1.6288285039589190e-01,6.7423429920821620e-01,1.4057490122048982e-01
6.7423429920821620e-01,1.6288285039589190e-01,1.4057490122048982e-01
4.7791988356756371e-01,4.7791988356756371e-01,2.6091765446176841e-02
4.7791988356756371e-01,4.4160232864872584e-02,2.6091765446176841e-02
4.4160232864872584e-02,4.7791988356756371e-01,2.6091765446176841e-02
